Date,Tweet ID,Leader Name,Followers,Text,Hashtags
2022-10-25,1584996542515027968,Enrico Letta,741530,"A Sarzana nel ‘21 l’assassino di Matteotti cercò di anticipare la #marciasuRoma. Il Capitano dei Carabinieri e il Sindaco facendo  il loro dovere evitarono quella marcia. In loro memoria, seguendone l’esempio fate il vostro dovere al governo, noi faremo il nostro come opposizione",['marciasuRoma']
2022-10-25,1584995573488156672,Enrico Letta,741530,"Fra 3 giorni, il 28 ottobre, saranno 100 anni della #marciasuRoma. Si terrà la #direzionePD e andremo sul monumento che ricorda #Matteotti. A @Montecitorio nel mio discorso contro la fiducia al governo Meloni ho parlato di dovere e ricordato quanto accadde a Sarzana nel 1921. (1)","['marciasuRoma', 'direzionePD', 'Matteotti']"
2022-10-21,1583502107860037632,Enrico Letta,741530,Auguri di buon lavoro alla Presidente @GiorgiaMeloni. Ora guardiamo avanti. In Parlamento la settimana prossima esporremo le ragioni e le iniziative della nostra sempre più convinta #opposizione. Venerdì la Direzione fisserà l’agenda e i tempi del nostro #CongressoCostituente.,"['opposizione', 'CongressoCostituente']"
2022-10-21,1583496796172849152,Enrico Letta,741530,"Dopo aver ascoltato lista, nomi e denominazioni del #GovernoMeloni dico ancora più convintamente  #opposizione, opposizione, opposizione. L’unica novità è una donna premier, un fatto storico per il nostro Paese, oggettivamente da riconoscere.","['GovernoMeloni', 'opposizione']"
2022-10-21,1583371115530833920,Enrico Letta,741530,Bene l’accordo nella notte sui prezzi dell’energia al Consiglio 🇪🇺. E bene il governo #Draghi che fine all’ultimo si è battuto per ottenere un risultato fondamentale per 🇮🇹.,['Draghi']
2022-10-20,1583008074477948928,Enrico Letta,741530,"Con Francesco, con te, con voi. Sempre. https://t.co/kTlrNvB10A",[]
2022-10-19,1582750520883970049,Enrico Letta,741530,The #SakharovPrize to the brave people of 🇺🇦 and their representatives. 👍👍👍 #europeanparliament !,"['SakharovPrize', 'europeanparliament']"
2022-10-19,1582640781331865601,Enrico Letta,741530,Domanda per @GiorgiaMeloni. Chi danneggia 🇮🇹 all’estero? L’opposizione che fa l’opposizione? Il Presidente della Camera che delegittima le sanzioni 🇪🇺 alla Russia? Gasparri contro la 194? Berlusconi che riallaccia i rapporti con l’invasore dell’🇺🇦?,[]
2022-10-18,1582441023997104128,Enrico Letta,741530,Buon lavoro ⁦@gualminielisa⁩! https://t.co/0x8TT1herb,[]
2022-10-18,1582437337014804482,Enrico Letta,741530,"Non è folklore, non sono battute. Da parte della nuova maggioranza è in corso un pericoloso spostamento dell’Italia verso una posizione di sempre maggiore #ambiguità nei confronti della #Russia. #Berlusconi #Fontana #FreeUkraine","['ambiguità', 'Russia', 'Berlusconi', 'Fontana', 'FreeUkraine']"
2022-10-18,1582379108012417025,Enrico Letta,741530,Finalmente. Si è smossa la timidezza con la quale Bruxelles stava trattando la questione del #tetto al prezzo del #gas. La proposta di oggi della Commissione va nella buona direzione. È in linea con quanto 🇮🇹stava proponendo e chiedendo. Ora avanti. Senza remore.,"['tetto', 'gas']"
2022-10-17,1581917274419519488,Enrico Letta,741530,Ci stringiamo a Ilaria #Cucchi. Oggi ancor più di ogni giorno.,['Cucchi']
2022-10-16,1581589407022227456,Enrico Letta,741530,#PaolaEgonuAzzurra🇮🇹 grazie ⁦@maurobiani⁩ https://t.co/g2Rw053hEM,['PaolaEgonuAzzurra']
2022-10-16,1581546380921044998,Enrico Letta,741530,Sopravvissero in 16. Il #16ottobre1943 il rastrellamento a Roma al #Ghetto e la deportazione ad #Auschwitz.,"['16ottobre1943', 'Ghetto', 'Auschwitz']"
2022-10-15,1581361892093665280,Enrico Letta,741530,Non si riesce a credere alla notizia che arriva dai territori ucraini occupati da Putin. L’assassinio del Maestro Yuryil #Kerpatenko aggiunge barbarie alla barbarie. https://t.co/ozEKVluPdt,['Kerpatenko']
2022-10-15,1581326076529500161,Enrico Letta,741530,Non è la #maggioranza a dire all’ #opposizione cosa dire e come dirlo. https://t.co/u7KmzZChfu,"['maggioranza', 'opposizione']"
2022-10-15,1581315039759568897,Enrico Letta,741530,Solidarietà mia e di tutto il PD al Presidente del Senato #LaRussa. Quelle scritte sono inaccettabili.,['LaRussa']
2022-10-15,1581250717255634945,Enrico Letta,741530,In difesa delle #donneiraniane. #BellaCiao alla conclusione del Congresso di Berlino ⁦@PES_PSE⁩. https://t.co/TAsEeuzWuF,"['donneiraniane', 'BellaCiao']"
2022-10-15,1581245107067449344,Enrico Letta,741530,Within 🇪🇺 the #veto right is always used to blackmail. Pursuing general interest means extending the majority vote everywhere. Eliminating veto right is a priority for a EU able to deliver. https://t.co/JFgt3Qs8Jf,['veto']
2022-10-15,1581220414134419456,Enrico Letta,741530,Al Congresso ⁦@PES_PSE di #Berlino il⁩ momento più forte con la struggente performance di quattro bravissime musiciste 🇺🇦#FreeUkraine https://t.co/CyuSCV6vT5,"['Berlino', 'FreeUkraine']"
2022-10-15,1581200998311161856,Enrico Letta,741530,Al Congresso ⁦@PES_PSE⁩ di #Berlino con ⁦@MarinSanna⁩ e ⁦@sanchezcastejon⁩. https://t.co/JpoLGi63va,['Berlino']
2022-10-14,1580870327965745154,Enrico Letta,741530,"Peggio di così nemmeno con l’immaginazione più sfrenata. L’Italia, non merita questo sfregio. #Fontana",['Fontana']
2022-10-13,1580593537082888192,Enrico Letta,741530,Davanti all’ambasciata #Iran a manifestare il nostro sostegno a favore della lotta delle #DonneIraniane. https://t.co/p1Pxd0oJ0w,"['Iran', 'DonneIraniane']"
